,brand,model,year,km_driven,fuel,seller_type,transmission,owner,torque,seats,consumption,volume,power,selling_price
1675,Datsun,RediGO,2017,25000,Petrol,Individual,0,0,72.0,5.0,22.7,799.0,53.64,300000
1676,Mahindra,Verito,2011,57000,Diesel,Individual,0,1,160.0,5.0,21.0,1461.0,64.1,225000
1677,Mahindra,Bolero,2012,75000,Diesel,Individual,0,0,195.0,7.0,15.96,2523.0,62.1,600000
1678,Maruti,Eeco,2013,26000,Petrol,Individual,0,0,101.0,5.0,15.37,1196.0,73.0,260000
1679,Hyundai,Xcent,2015,160000,Diesel,Individual,0,0,180.4,5.0,24.4,1120.0,71.01,375000
1681,Maruti,Alto,2010,120000,Petrol,Individual,0,1,62.0,5.0,19.7,796.0,46.3,150000
1682,Maruti,Alto,2014,50000,Petrol,Individual,0,1,62.0,5.0,19.7,796.0,46.3,110000
1683,Maruti,Alto,2012,40000,Petrol,Individual,0,0,62.0,5.0,19.7,796.0,46.3,225000
1686,Honda,City,2017,28000,Petrol,Individual,0,0,145.0,5.0,17.8,1497.0,117.3,860000
1687,Maruti,Swift,2018,50000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.02,650000
1688,Maruti,Ertiga,2014,90000,Diesel,Individual,0,0,200.0,7.0,20.77,1248.0,88.8,650000
1689,Hyundai,Verna,2016,40000,Diesel,Individual,0,0,219.7,5.0,24.8,1396.0,88.7,710000
1690,Ford,Figo,2017,113000,Diesel,Individual,0,0,215.0,5.0,25.83,1498.0,99.0,430000
1691,Maruti,Swift,2011,188000,Diesel,Individual,0,1,190.0,5.0,17.8,1248.0,75.0,305000
1692,Ford,Figo,2011,100000,Diesel,Individual,0,0,160.0,5.0,20.0,1399.0,68.0,220000
1693,Mahindra,TUV,2017,67000,Diesel,Individual,0,1,240.0,7.0,18.49,1493.0,100.0,660000
1694,Chevrolet,Beat,2011,70000,Diesel,Individual,0,3,150.0,5.0,25.44,936.0,57.6,140000
1695,Toyota,Corolla,2015,50000,Petrol,Individual,0,0,173.0,5.0,14.28,1798.0,138.03,1100000
1696,Jaguar,XF,2013,60000,Diesel,Individual,1,0,450.0,5.0,16.36,2179.0,187.7,2450000
1697,Volkswagen,Ameo,2017,34000,Diesel,Individual,1,0,250.0,5.0,22.0,1498.0,108.495,625000
1698,Honda,City,2004,110000,Petrol,Individual,0,2,128.0,5.0,12.8,1493.0,100.0,198000
1700,Honda,City,2012,100000,Petrol,Individual,0,1,146.0,5.0,16.8,1497.0,116.3,540000
1701,Hyundai,Grand,2017,10000,Petrol,Individual,1,0,113.75,5.0,18.9,1197.0,81.86,550000
1702,Maruti,Celerio,2018,30000,Petrol,Individual,0,0,90.0,5.0,21.63,998.0,67.04,475000
1703,Audi,Q3,2017,22000,Diesel,Dealer,1,0,380.0,5.0,15.73,1968.0,174.33,2825000
1704,Honda,Civic,2020,5500,Diesel,Dealer,0,0,300.0,5.0,26.8,1597.0,118.0,2125000
1705,BMW,X1,2018,18000,Diesel,Dealer,1,0,400.0,5.0,19.62,1998.0,190.0,3350000
1706,Toyota,Innova,2018,20000,Diesel,Dealer,1,0,360.0,8.0,11.36,2755.0,171.5,1800000
1707,Hyundai,Santro,2018,7000,Petrol,Dealer,0,0,99.0,5.0,20.3,1086.0,68.0,540000
1708,Force,Gurkha,2018,20000,Diesel,Dealer,0,0,230.0,5.0,17.0,2596.0,80.8,910000
1709,Maruti,Celerio,2019,4875,Petrol,Dealer,0,0,90.0,5.0,21.63,998.0,67.04,484999
1710,Hyundai,Creta,2020,2700,Diesel,Dealer,1,0,259.9,5.0,17.01,1582.0,126.2,1950000
1711,Ford,Figo,2015,105000,Diesel,Dealer,0,0,215.0,5.0,25.83,1498.0,99.0,365000
1712,Mahindra,Thar,2018,26235,Diesel,Dealer,0,0,247.0,6.0,16.55,2498.0,105.0,900000
1713,Tata,Nexon,2017,26766,Diesel,Dealer,0,0,260.0,5.0,21.5,1497.0,108.5,919999
1714,MG,Hector,2020,1600,Petrol,Dealer,1,0,250.0,5.0,13.96,1451.0,141.0,1900000
1715,Mercedes-Benz,New,2018,46000,Diesel,Dealer,0,0,412.0,5.0,15.8,2148.0,170.0,2950000
1716,Mahindra,Marazzo,2019,23000,Diesel,Dealer,0,0,300.0,7.0,17.3,1497.0,121.0,1075000
1717,Maruti,Swift,2017,24522,Petrol,Dealer,0,0,113.0,5.0,20.4,1197.0,81.8,600000
1718,BMW,3,2017,13663,Diesel,Dealer,1,0,400.0,5.0,22.69,1995.0,190.0,3200000
1719,Skoda,Octavia,2019,11000,Diesel,Dealer,1,0,320.0,5.0,19.3,1968.0,141.0,2600000
1720,Maruti,Vitara,2016,63000,Diesel,Dealer,0,0,200.0,5.0,24.3,1248.0,88.5,839000
1721,Volkswagen,Polo,2019,2000,Petrol,Dealer,0,0,110.0,5.0,16.2,1199.0,74.0,635000
1722,Mahindra,Scorpio,2014,300000,Diesel,Individual,0,2,290.0,8.0,12.05,2179.0,120.0,550000
1723,Mahindra,Logan,2011,190000,Diesel,Individual,0,2,157.0,5.0,19.2,1461.0,65.0,180000
1724,Honda,City,2015,80000,Diesel,Individual,0,0,200.0,5.0,26.0,1498.0,98.6,650000
1725,Maruti,Alto,2015,54000,Petrol,Individual,0,0,90.0,5.0,23.95,998.0,67.05,265000
1726,Renault,KWID,2018,30000,Petrol,Individual,0,0,91.0,5.0,23.01,999.0,67.0,330000
1727,Maruti,Eeco,2019,5000,Petrol,Individual,0,0,101.0,7.0,15.37,1196.0,73.0,395000
1728,Mahindra,TUV,2015,58945,Diesel,Individual,0,0,240.0,7.0,18.49,1493.0,100.0,700000
1729,Ford,Figo,2012,90000,Diesel,Individual,0,0,160.0,5.0,20.0,1399.0,68.0,300000
1730,Maruti,Ertiga,2013,160000,Diesel,Individual,0,2,200.0,7.0,20.77,1248.0,88.76,625000
1731,Volkswagen,Polo,2014,80000,Diesel,Individual,0,1,250.0,5.0,15.11,1598.0,103.6,425000
1732,Maruti,800,2004,50000,Petrol,Individual,0,2,59.0,4.0,16.1,796.0,37.0,55000
1733,Mahindra,Bolero,2015,156975,Diesel,Individual,0,0,195.0,9.0,15.96,2523.0,62.1,459999
1734,Toyota,Corolla,2017,5000,Diesel,Individual,0,0,205.0,5.0,21.43,1364.0,86.79,1594000
1735,Chevrolet,Sail,2014,50000,Petrol,Individual,0,0,108.5,5.0,18.2,1199.0,82.4,300000
1736,Mahindra,Scorpio,2013,120000,Diesel,Individual,0,0,290.0,9.0,12.05,2179.0,120.0,484999
1737,Mahindra,Xylo,2009,120000,Diesel,Individual,0,2,260.0,8.0,14.0,2498.0,112.0,161000
1738,Hyundai,i20,2015,58000,Petrol,Individual,0,0,114.73,5.0,17.19,1197.0,81.86,500000
1739,Nissan,Sunny,2012,50000,Petrol,Individual,0,0,134.0,5.0,16.95,1498.0,97.7,350000
1740,Maruti,Ignis,2017,40000,Petrol,Individual,1,0,113.0,5.0,20.89,1197.0,81.8,550000
1741,Honda,WR-V,2018,7800,Petrol,Individual,0,0,110.0,5.0,17.5,1199.0,88.7,850000
1742,Maruti,Alto,2016,50000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,240000
1743,Ford,Endeavour,2011,68000,Diesel,Individual,0,0,330.0,7.0,13.1,2499.0,141.0,950000
1744,Maruti,Ertiga,2015,60000,Petrol,Individual,0,1,130.0,7.0,16.02,1373.0,93.7,423000
1745,Tata,Indigo,2005,74000,Petrol,Individual,0,1,118.0,5.0,12.8,1396.0,85.0,90000
1746,Tata,New,2011,58000,Diesel,Individual,0,1,320.0,7.0,13.93,2179.0,138.1,350000
1747,Maruti,A-Star,2011,70000,Petrol,Individual,0,2,90.0,5.0,19.0,998.0,66.1,170000
1748,Ford,Figo,2015,70000,Petrol,Individual,0,0,112.0,5.0,18.16,1196.0,86.8,450000
1750,Hyundai,i20,2016,80000,Diesel,Individual,0,0,219.7,5.0,22.54,1396.0,88.73,511000
1751,Tata,Indica,2018,110000,Diesel,Individual,0,0,140.0,5.0,25.0,1396.0,69.0,250000
1752,Maruti,Celerio,2020,25000,Petrol,Individual,0,0,90.0,5.0,21.63,998.0,67.04,420000
1753,Maruti,Alto,2014,55000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,180000
1754,Maruti,Celerio,2015,25000,Diesel,Individual,0,0,125.0,5.0,27.62,793.0,47.0,400000
1755,Ford,Figo,2016,143200,Diesel,Individual,0,0,215.0,5.0,25.83,1498.0,99.0,500000
1756,Jeep,Compass,2017,60000,Diesel,Individual,0,0,350.0,5.0,17.1,1956.0,170.0,1689999
1757,Nissan,Micra,2012,120000,Diesel,Individual,0,0,160.0,5.0,23.08,1461.0,63.1,204999
1758,Maruti,Ciaz,2014,145000,Diesel,Individual,0,1,200.0,5.0,26.21,1248.0,88.5,459999
1759,Hyundai,Grand,2019,8000,Petrol,Individual,0,0,113.75,5.0,18.9,1197.0,81.86,585000
1760,Ford,Endeavour,2012,170000,Diesel,Individual,0,0,330.0,7.0,13.1,2499.0,141.0,551000
1761,Maruti,Swift,2013,100000,Diesel,Individual,0,0,190.0,5.0,23.4,1248.0,74.0,525000
1762,Maruti,Omni,2012,62000,Petrol,Individual,0,0,60.0,5.0,14.0,796.0,35.0,160000
1763,Mahindra,XUV500,2014,110000,Diesel,Individual,0,0,330.0,7.0,15.1,2179.0,140.0,825000
1765,Chevrolet,Tavera,2015,80000,Diesel,Individual,0,1,171.0,9.0,13.58,2499.0,72.4,600000
1766,Maruti,Zen,2002,80000,Petrol,Individual,0,1,78.0,5.0,17.3,993.0,60.0,65000
1767,Maruti,Swift,2013,100000,Diesel,Individual,0,0,190.0,5.0,23.4,1248.0,74.0,550000
1768,Mahindra,Bolero,2015,120000,Diesel,Individual,0,0,180.0,9.0,15.96,2523.0,63.0,650000
1769,Maruti,Swift,2019,24000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.02,750000
1770,Mahindra,KUV,2017,80000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,380000
1771,Hyundai,Verna,2012,138000,Diesel,Individual,0,0,259.8,5.0,22.32,1582.0,126.32,400000
1772,Maruti,Wagon,2003,147000,Petrol,Individual,0,3,90.0,5.0,18.9,998.0,67.1,50000
1773,Mahindra,TUV,2017,60000,Diesel,Individual,0,0,240.0,7.0,18.49,1493.0,100.0,750000
1774,Chevrolet,Spark,2011,80000,Petrol,Individual,0,0,90.3,5.0,18.0,995.0,62.0,150000
1775,Maruti,Alto,2016,50000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,245000
1776,Tata,Manza,2013,189000,Diesel,Individual,0,0,200.0,5.0,21.02,1248.0,88.76,260000
1777,Volkswagen,Vento,2014,90000,Diesel,Individual,1,1,250.0,5.0,21.21,1498.0,103.2,411000
1778,Hyundai,i20,2014,56000,Diesel,Individual,0,0,219.6,5.0,21.9,1396.0,88.76,450000
1779,BMW,3,2012,140000,Diesel,Individual,1,1,380.0,5.0,18.88,1995.0,184.0,1300000
1780,Maruti,Celerio,2016,60000,Petrol,Individual,0,0,90.0,5.0,23.1,998.0,67.04,351000
1781,Mahindra,XUV500,2012,130000,Diesel,Individual,0,0,330.0,7.0,15.1,2179.0,140.0,550000
1782,BMW,3,2013,140000,Diesel,Individual,1,1,380.0,5.0,18.88,1995.0,184.0,1300000
1788,Nissan,Terrano,2015,35000,Diesel,Individual,0,0,200.0,5.0,20.45,1461.0,83.8,800000
1789,Tata,New,2011,156000,Diesel,Individual,0,0,320.0,7.0,11.57,2179.0,138.1,350000
1790,Maruti,Alto,2013,90000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,200000
1791,Tata,Indigo,2008,60000,Diesel,Individual,0,2,132.0,5.0,17.0,1405.0,70.0,150000
1792,Nissan,Terrano,2016,36000,Diesel,Individual,0,0,248.0,5.0,19.01,1461.0,108.5,800000
1793,Tata,New,2011,160000,Diesel,Individual,0,0,320.0,7.0,13.93,2179.0,138.0,350000
1794,Mahindra,Scorpio,2006,185000,Diesel,Individual,0,0,278.0,9.0,12.7,2609.0,116.6,250000
1795,Tata,Indica,2010,110000,Diesel,Individual,0,1,135.0,5.0,17.0,1405.0,71.0,170000
1796,Renault,KWID,2018,10800,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,395000
1797,Mahindra,Bolero,2012,120000,Diesel,Individual,0,0,195.0,7.0,15.96,2523.0,62.1,450000
1798,Maruti,Ignis,2019,15000,Petrol,Individual,0,0,113.0,5.0,20.89,1197.0,81.8,500000
1799,Tata,Sumo,2012,67500,Diesel,Individual,0,0,1128.0,10.0,12.2,1948.0,68.0,200000
1800,Tata,Hexa,2017,30000,Diesel,Individual,0,0,400.0,7.0,17.6,2179.0,153.86,1200000
1801,Mahindra,KUV,2016,50000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,400000
1802,Mahindra,TUV,2016,100000,Diesel,Individual,0,0,240.0,7.0,18.49,1493.0,100.0,650000
1803,Mahindra,Bolero,2016,150000,Diesel,Individual,0,0,180.0,9.0,15.96,2523.0,63.0,550000
1804,Maruti,Alto,2012,30000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,254999
1805,Maruti,Alto,2011,60000,Petrol,Individual,0,0,62.0,5.0,19.7,796.0,46.3,180000
1806,Mahindra,Xylo,2010,255000,Diesel,Individual,0,1,220.0,8.0,13.0,2489.0,95.0,160000
1807,Chevrolet,Optra,2008,120000,Diesel,Individual,0,1,305.0,5.0,16.52,1991.0,123.7,225000
1808,Maruti,Alto,2015,49900,Petrol,Individual,0,1,69.0,5.0,22.74,796.0,47.3,270000
1809,Datsun,GO,2015,71850,Petrol,Individual,0,0,104.0,5.0,20.63,1198.0,67.0,225000
1810,Fiat,Grande,2015,95000,Diesel,Individual,0,2,197.0,5.0,21.2,1248.0,75.0,300000
1811,Maruti,Swift,2008,70000,Petrol,Individual,0,3,114.0,5.0,17.5,1298.0,85.8,250000
1812,Hyundai,EON,2011,35000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,180000
1813,Maruti,Swift,2015,50000,Petrol,Individual,0,0,115.0,5.0,20.85,1197.0,83.14,550000
1814,Mahindra,Bolero,2007,120000,Diesel,Individual,0,2,180.0,7.0,13.6,2523.0,63.0,300000
1815,Hyundai,Elantra,2015,145000,Diesel,Individual,0,0,259.88,5.0,22.7,1582.0,126.2,900000
1816,Mahindra,XUV500,2018,40000,Diesel,Individual,0,0,330.0,7.0,16.0,2179.0,138.0,1530000
1817,Maruti,Baleno,2015,110000,Diesel,Individual,0,0,190.0,5.0,27.39,1248.0,74.0,590000
1818,Maruti,Wagon,2008,112000,LPG,Individual,0,1,76.0,5.0,17.3,1061.0,57.5,170000
1819,Audi,A3,2017,70000,Diesel,Individual,1,0,320.0,5.0,20.38,1968.0,143.0,2600000
1820,Maruti,Ritz,2016,110000,Diesel,Individual,0,0,190.0,5.0,23.2,1248.0,73.94,475000
1821,Hyundai,Grand,2018,29000,Diesel,Individual,0,0,190.24,5.0,24.0,1186.0,73.97,700000
1823,Mahindra,Scorpio,2012,120000,Diesel,Individual,1,2,290.0,8.0,11.79,2179.0,120.0,440000
1824,Maruti,Wagon,2016,80000,Petrol,Individual,0,0,90.0,5.0,20.51,998.0,67.04,390000
1825,Toyota,Innova,2012,159000,Diesel,Individual,0,1,200.0,7.0,12.8,2494.0,102.0,725000
1826,Mahindra,Bolero,2012,110000,Diesel,Individual,0,1,195.0,7.0,15.96,2523.0,62.1,325000
1827,Maruti,Alto,2010,75000,Petrol,Individual,0,1,62.0,5.0,19.7,796.0,46.3,170000
1828,Maruti,Swift,2010,120000,Diesel,Individual,0,2,190.0,5.0,19.3,1248.0,73.9,215000
1829,Honda,City,2010,110000,Petrol,Individual,0,2,146.0,5.0,17.0,1497.0,118.0,350000
1830,Chevrolet,Spark,2009,80000,Petrol,Individual,0,3,90.3,5.0,18.0,995.0,62.0,80000
1832,Nissan,Sunny,2014,71000,Diesel,Dealer,0,0,200.0,5.0,21.64,1461.0,84.8,335000
1833,Mahindra,XUV500,2011,108000,Diesel,Dealer,0,0,330.0,7.0,16.0,2179.0,140.0,475000
1834,Renault,Duster,2015,75000,Diesel,Dealer,0,0,200.0,5.0,19.87,1461.0,83.8,484999
1835,Maruti,Ciaz,2018,22000,Petrol,Individual,0,1,138.0,5.0,21.56,1462.0,103.25,650000
1836,Audi,Q5,2014,76131,Diesel,Individual,1,0,580.0,5.0,13.22,2967.0,241.4,1850000
1837,Hyundai,i20,2018,30000,Petrol,Individual,0,1,114.7,5.0,18.6,1197.0,81.83,700000
1838,Audi,Q7,2014,65000,Diesel,Individual,1,0,550.0,7.0,12.07,2967.0,241.4,3000000
1839,Mahindra,Scorpio,2018,60000,Diesel,Individual,0,0,200.0,7.0,15.4,2523.0,75.0,900000
1840,Volkswagen,Polo,2013,80000,Diesel,Individual,0,0,180.0,5.0,22.07,1199.0,73.9,350000
1841,Honda,Accord,2005,80000,Petrol,Individual,1,1,196.0,5.0,9.0,2997.0,218.0,285000
1842,Audi,Q7,2012,70000,Diesel,Individual,1,0,550.0,7.0,12.07,2967.0,241.4,1850000
1843,Maruti,Vitara,2017,51777,Diesel,Dealer,0,0,200.0,5.0,24.3,1248.0,88.5,750000
1844,Land,Rover,2013,64788,Diesel,Dealer,1,0,400.0,5.0,0.0,2179.0,115.0,1650000
1845,Honda,Amaze,2018,20000,Petrol,Individual,0,0,110.0,5.0,19.5,1199.0,88.76,600000
1846,Volkswagen,Polo,2018,19000,Petrol,Individual,0,0,95.0,5.0,18.78,999.0,75.0,565000
1847,Daewoo,Matiz,2000,46951,Petrol,Individual,0,0,71.0,5.0,18.5,796.0,53.0,86000
1848,Datsun,GO,2016,19000,Petrol,Individual,0,0,104.0,5.0,20.63,1198.0,67.0,329000
1849,Ford,EcoSport,2016,50000,Diesel,Individual,0,0,205.0,5.0,22.77,1498.0,98.59,650000
1850,Hyundai,Creta,2015,60000,Diesel,Individual,0,0,259.9,5.0,19.67,1582.0,126.2,822000
1851,Renault,Duster,2013,100000,Diesel,Individual,0,1,248.0,5.0,19.01,1461.0,108.45,345000
1852,Maruti,Zen,2001,10000,Petrol,Individual,0,0,78.0,5.0,17.3,993.0,60.0,30000
1853,Maruti,Swift,2012,50000,Diesel,Individual,0,1,190.0,5.0,22.9,1248.0,74.0,330000
1854,Maruti,Wagon,2014,74537,Petrol,Individual,0,1,90.0,5.0,20.51,998.0,67.04,300000
1855,Maruti,SX4,2009,90000,Petrol,Individual,1,1,145.0,5.0,12.6,1586.0,103.3,200000
1856,Chevrolet,Spark,2010,70000,Petrol,Individual,0,1,90.3,5.0,18.0,995.0,62.0,90000
1857,Maruti,Wagon,2010,80000,Petrol,Individual,0,1,84.0,5.0,18.9,1061.0,67.0,200000
1858,Hyundai,Xcent,2016,35000,Diesel,Individual,0,0,180.4,5.0,24.4,1120.0,71.0,550000
1859,Chevrolet,Beat,2015,23500,Petrol,Individual,0,0,106.5,5.0,18.6,1199.0,76.8,250000
1860,Honda,City,2017,82000,Diesel,Individual,0,0,200.0,5.0,25.6,1498.0,97.9,975000
1861,Toyota,Innova,2014,100000,Diesel,Individual,0,1,200.0,8.0,12.99,2494.0,100.6,900000
1862,Hyundai,i20,2018,15000,Petrol,Individual,0,0,114.7,5.0,18.6,1197.0,81.83,610000
1863,Maruti,Baleno,2017,30000,Diesel,Individual,0,0,190.0,5.0,27.39,1248.0,74.0,620000
1864,Hyundai,Grand,2016,30000,Petrol,Individual,0,0,114.0,5.0,18.9,1197.0,82.0,400000
1865,Maruti,Celerio,2019,11000,Petrol,Individual,0,0,90.0,5.0,21.63,998.0,67.0,500000
1866,Datsun,GO,2017,140000,Petrol,Individual,0,0,104.0,7.0,19.02,1198.0,67.05,200000
1867,Maruti,Alto,2012,48000,Petrol,Individual,0,0,90.0,5.0,20.92,998.0,67.1,252000
1868,Maruti,Swift,2012,70000,Diesel,Individual,0,1,190.0,5.0,22.9,1248.0,74.0,280000
1869,Maruti,Swift,2018,70000,Petrol,Individual,0,1,113.0,5.0,22.0,1197.0,81.8,509999
1870,Mahindra,Scorpio,2016,58000,Diesel,Individual,0,0,280.0,7.0,15.4,1997.0,120.0,1050000
1871,Maruti,Wagon,2010,40000,LPG,Individual,0,3,76.0,5.0,17.3,1061.0,57.5,200000
1872,Mahindra,Xylo,2010,40000,Diesel,Individual,0,1,260.0,7.0,14.0,2498.0,112.0,320000
1873,Mahindra,Scorpio,2013,110000,Diesel,Individual,0,0,290.0,9.0,12.05,2179.0,120.0,520000
1874,Tata,New,2007,80000,Diesel,Individual,0,1,320.0,7.0,11.57,2179.0,138.1,250000
1875,Maruti,Vitara,2017,60000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,725000
1876,Tata,Tiago,2017,25000,Petrol,Individual,0,0,114.0,5.0,23.84,1199.0,84.0,430000
1877,Maruti,Swift,2011,100000,Diesel,Individual,0,1,190.0,5.0,22.9,1248.0,74.0,235000
1878,Maruti,Swift,2012,52000,Diesel,Individual,0,2,190.0,5.0,19.3,1248.0,73.9,350000
1879,Hyundai,i10,2010,80000,Petrol,Individual,0,2,99.04,5.0,19.81,1086.0,68.05,131000
1880,Honda,Amaze,2016,85000,Diesel,Individual,0,0,200.0,5.0,25.8,1498.0,98.6,450000
1881,Maruti,Vitara,2016,83000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,750000
1882,Maruti,Wagon,2009,120000,Petrol,Individual,0,3,84.0,5.0,18.9,1061.0,67.0,125000
1883,Mahindra,Bolero,2014,100000,Diesel,Individual,0,0,195.0,7.0,15.96,2523.0,62.1,500000
1884,Maruti,Swift,2012,70000,Diesel,Individual,0,2,190.0,5.0,22.9,1248.0,74.0,380000
1885,Maruti,Alto,2008,19000,Petrol,Individual,0,0,62.0,5.0,19.7,796.0,46.3,128000
1886,Honda,City,2009,68600,Petrol,Individual,0,2,146.0,5.0,17.0,1497.0,118.0,250000
1887,Honda,City,2012,40000,Petrol,Individual,0,1,146.0,5.0,16.8,1497.0,116.3,560000
1889,Maruti,Celerio,2016,25000,Petrol,Individual,0,0,90.0,5.0,23.1,998.0,67.04,400000
1890,Maruti,Alto,2012,29500,Petrol,Individual,0,0,90.0,5.0,20.92,998.0,67.1,200000
1891,Maruti,Alto,2016,50000,Petrol,Individual,0,1,69.0,5.0,22.74,796.0,47.3,300000
1892,Renault,KWID,2016,30000,Petrol,Individual,0,1,72.0,5.0,25.17,799.0,53.3,315000
1893,Maruti,Alto,2012,100000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,220000
1894,Chevrolet,Aveo,2011,60000,Petrol,Individual,0,1,127.0,5.0,14.49,1399.0,92.7,130000
1895,Hyundai,i20,2016,60000,Diesel,Individual,0,1,219.7,5.0,22.54,1396.0,88.73,595000
1896,Ford,EcoSport,2017,13500,Petrol,Individual,0,0,150.0,5.0,17.0,1497.0,121.36,680000
1897,Maruti,Baleno,2017,30000,Petrol,Individual,0,1,115.0,5.0,21.4,1197.0,83.1,530000
1898,Hyundai,Xcent,2017,14000,Petrol,Individual,0,0,114.0,5.0,19.1,1197.0,82.0,610000
1899,Tata,Aria,2014,90000,Diesel,Individual,0,1,320.0,7.0,15.05,2179.0,147.9,500000
1900,Tata,Tigor,2018,50000,Diesel,Individual,0,0,140.0,5.0,24.7,1047.0,69.0,500000
1901,Hyundai,EON,2018,10000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,325000
1902,Maruti,Baleno,2018,10000,Petrol,Individual,0,0,115.0,5.0,21.4,1197.0,83.1,550000
1903,Maruti,Ciaz,2018,25000,Petrol,Individual,0,0,130.0,5.0,20.73,1373.0,91.1,720000
1904,Hyundai,Verna,2017,20000,Petrol,Individual,0,0,151.0,5.0,17.0,1591.0,121.3,950000
1905,Maruti,Swift,2013,60000,Diesel,Individual,0,0,190.0,5.0,22.9,1248.0,74.0,350000
1906,Hyundai,Grand,2018,40000,Petrol,Individual,0,0,113.75,5.0,18.9,1197.0,81.86,500000
1907,Maruti,Swift,2012,60000,Diesel,Individual,0,0,190.0,5.0,19.3,1248.0,73.9,380000
1908,Hyundai,Xcent,2015,50000,Petrol,Individual,1,0,114.0,5.0,16.9,1197.0,82.0,380000
1909,Hyundai,Verna,2017,20000,Petrol,Individual,0,0,151.0,5.0,17.0,1591.0,121.3,900000
1910,Maruti,Alto,2017,35000,Petrol,Individual,0,0,69.0,5.0,24.7,796.0,47.3,295000
1911,Maruti,Ciaz,2016,40000,Diesel,Individual,0,0,200.0,5.0,28.09,1248.0,88.5,640000
1912,Tata,Nexon,2018,60000,Diesel,Individual,0,0,260.0,5.0,21.5,1497.0,108.5,790000
1913,Hyundai,Verna,2015,20000,Petrol,Individual,0,0,154.9,5.0,17.01,1591.0,121.4,625000
1914,Ford,EcoSport,2017,30000,Petrol,Individual,0,1,150.0,5.0,17.0,1497.0,121.36,604000
1915,Mahindra,XUV300,2019,17000,Diesel,Individual,0,0,300.0,5.0,20.0,1497.0,115.0,950000
1916,Maruti,Wagon,2017,50000,Petrol,Individual,0,0,90.0,5.0,20.51,998.0,67.04,400000
1917,Hyundai,i20,2018,42000,Petrol,Individual,1,0,132.3,5.0,18.6,1368.0,98.63,700000
1918,Toyota,Innova,2011,120000,Diesel,Individual,0,1,200.0,8.0,12.8,2494.0,102.0,700000
1919,Mahindra,Verito,2012,110000,Diesel,Individual,0,0,160.0,5.0,21.03,1461.0,65.0,260000
1920,Tata,Indigo,2012,90000,Diesel,Individual,0,0,140.0,5.0,23.57,1396.0,70.0,200000
1921,Maruti,Dzire,2020,70000,Petrol,Individual,0,0,113.0,5.0,23.26,1197.0,88.5,580000
1922,Volkswagen,Vento,2011,66000,Diesel,Individual,0,1,250.0,5.0,20.5,1598.0,105.0,330000
1923,Hyundai,Verna,2011,70000,Diesel,Individual,0,2,24.0,5.0,16.2,1493.0,110.0,400000
1924,Hyundai,Creta,2018,5000,Petrol,Individual,1,0,151.0,5.0,14.8,1591.0,121.3,1350000
1925,Mahindra,Verito,2014,50000,Diesel,Individual,0,1,160.0,5.0,21.03,1461.0,65.0,250000
1926,Skoda,Rapid,2019,25000,Petrol,Individual,0,0,153.0,5.0,15.41,1598.0,103.2,725000
1927,Maruti,Swift,2013,70000,Diesel,Individual,0,0,190.0,5.0,23.4,1248.0,74.0,300000
1928,Maruti,800,2006,40000,Petrol,Individual,0,1,59.0,4.0,16.1,796.0,37.0,120000
1929,Mahindra,XUV500,2016,110000,Diesel,Individual,0,0,330.0,7.0,16.0,2179.0,140.0,1175000
1930,Tata,Indica,2014,45000,Diesel,Individual,0,0,135.4,5.0,19.1,1405.0,70.0,400000
1931,Tata,Indigo,2005,90000,Diesel,Individual,0,2,132.0,5.0,16.1,1405.0,70.0,140000
1932,Ford,Ikon,2003,83000,Petrol,Individual,0,1,105.0,5.0,13.8,1299.0,70.0,110000
1933,Volkswagen,Jetta,2011,106000,Diesel,Individual,1,1,320.0,5.0,16.96,1968.0,138.1,550000
1934,Chevrolet,Aveo,2008,60000,Petrol,Individual,0,3,110.0,5.0,15.26,1150.0,74.9,150000
1935,Maruti,Omni,2017,40000,Petrol,Individual,0,1,59.0,8.0,16.8,796.0,34.2,265000
1936,Hyundai,i20,2011,138000,Petrol,Individual,0,2,112.0,5.0,17.0,1197.0,80.0,300000
1937,Maruti,Alto,2015,80000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,280000
1938,Hyundai,Getz,2005,50000,Petrol,Individual,0,1,115.0,5.0,15.3,1341.0,83.0,130000
1939,Chevrolet,Sail,2015,50000,Petrol,Individual,0,0,108.5,5.0,18.2,1199.0,82.4,350000
